cust_id,총구매액,구매건수,평균구매액,최대구매액,구매상품종류1,내점일수,구매주기,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,주구매상품,주구매지점,구매 추세 기울기,화장품구매주기,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,환불비율,스타킹구매건수,고객등급,평일방문비율,평균대비구매비중,주환불상품,남성포함상품구매건수,여성키워드상품구매건수,다양한 매장 방문,가격선호도,라이프 스타일(평균),라이프 스타일(건수),주구매 요일,선호방문계절,선호방문월,행사상품구매수,저가상품구매율,요일 간 구매건수 편차,충동지수,남성용품구매건수,여성용품구매건수,하루 최고 구매 건수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,휴면일수,취미용품 구매비율,아동용품 구매건수,명절식품비용,발렌타인,화이트,단독상품군구매율,endmonth,구매액표준편차,중복구매배수,의류_거래율(의류+식품+생활잡화),패션_대비_남성상품_거래율,패션_대비_여성상품_거래율,전체방문_중_환불방문(표준화),월_재방문율,시즌 마감 방문비율,상반기 구매비율,구매 추세,주구매지점재방문률,내점시마다 구매액의 일관성
483,175631750,324,542073,15504000,67,53,6,0.29012345679012347,0.05555555555555555,0.3333333333333333,0.32098765432098764,,,3313806.603773585,6.113207547169812,기타,일산점,3.04,14.0,0.17672715781742196,4.0,0.15,0.6790123456790124,0.0,,1등급고객,0.8703703703703703,121.357496470253,,,30.0,2,2.0,화장품,식품,월,fall,12,21.0,0.52,0.21604938271604937,0.018867924528301886,18,1,25,,0,165657150.0,7,0.006172839506172839,0.0,313270.0,0.0,1.0,0.0,0.3600129817074646,1774455.014009876,4.835820895522388,0.02727272727272727,0.05263157894736842,0.7894736842105263,-0.48535879389016523,0.7272727272727273,1.849056603773585,0.4228395061728395,0.154320987654321,99.07,20444796963456.383
484,317602500,30,10586750,181700000,16,17,16,0.4,0.36666666666666664,0.06666666666666667,0.16666666666666666,7103800.0,3.0,18682500.0,1.7647058823529411,남성 캐주얼,안양점,-0.07,22.0,0.0,,0.9,0.16666666666666666,0.1,,3등급고객,0.9333333333333333,219.45601676629383,비지니스군,5.0,3.0,1,5.0,가전,의류,월,spring,3,,0.13,0.23333333333333334,0.058823529411764705,4,0,5,,0,72519000.0,26,0.1111111111111111,2.0,0.0,0.0,0.0,0.13333333333333333,0.11048086838107382,33625000.564919874,1.875,0.5714285714285714,0.35714285714285715,0.21428571428571427,0.8016564225479743,0.36363636363636365,0.11764705882352941,0.6,-0.19999999999999996,96.67,1851303846795294.0
485,40674000,6,6779000,12100000,5,2,39,0.6666666666666666,0.0,0.0,0.3333333333333333,,,20337000.0,3.0,골프,잠실점,-0.15,,0.0,,1.0,0.16666666666666666,0.0,,수면고객,1.0,28.104797745459294,,1.0,,1,4.0,의류,예체능,목,spring,4,,0.0,0.6666666666666666,0.5,4,0,4,,0,32344000.0,256,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,4085832.8404377974,1.2,1.0,0.6666666666666666,0.0,-0.48535879389016523,0.0,1.0,1.0,-1.0,83.33,13860729000000.0
486,6155000,1,6155000,6155000,1,1,0,0.0,0.0,1.0,0.0,,,6155000.0,1.0,아동,부산본점,0.02,,0.0,,1.0,0.0,0.0,,신규고객,1.0,4.2529633211216495,,,,1,4.0,아동용품,아동용품,수,fall,9,,0.0,1.0,1.0,0,0,1,,0,,103,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,0.0,1.0,0.0,0.0
487,1106000,5,221200,750000,4,2,123,0.0,0.0,0.2,0.8,,,553000.0,2.5,수산품,본  점,-0.14,,0.21338155515370705,2.0,0.0,1.0,0.0,,수면고객,1.0,0.7642205415370502,,,,1,1.0,생활용품,식품,화,fall,1,,0.2,0.8,0.5,0,2,4,,0,1106000.0,110,0.0,0.0,0.0,0.0,0.0,0.2,0.0,296154.01398596645,1.25,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,0.8,-0.6000000000000001,80.0,223729000000.0
488,156600,1,156600,156600,1,1,0,0.0,1.0,0.0,0.0,,,156600.0,1.0,농산물,영등포점,0.01,,1.0,4.0,0.0,1.0,0.0,,신규고객,1.0,0.10820699530262393,,,,1,1.0,식품,식품,수,summer,8,,0.0,1.0,1.0,0,0,1,,0,,145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,0.0,1.0,0.0,0.0
489,188247500,49,3841786,116150000,18,37,9,0.08163265306122448,0.24489795918367346,0.40816326530612246,0.2653061224489796,210976000.0,6.0,5087770.27027027,1.3243243243243243,디자이너,부산본점,0.6,,0.003846000610897887,3.0,0.55,0.6326530612244898,0.12244897959183673,,2등급고객,0.8979591836734694,130.07468932458937,디자이너부틱,,3.0,2,3.0,명품,명품,목,fall,11,,0.33,0.26530612244897955,0.02702702702702703,4,24,3,172431000.0,23,174148900.0,9,0.06976744186046512,0.0,0.0,0.0,0.0,0.14285714285714285,0.7331938007144849,27674756.62273292,2.7222222222222223,0.35294117647058826,0.4,0.0,1.2886351530921354,0.8181818181818182,0.6216216216216216,0.22448979591836735,0.5510204081632653,91.84,993382868335602.8
490,28750550,36,798626,13625000,20,7,31,0.027777777777777776,0.5,0.05555555555555555,0.4166666666666667,,,4107221.4285714286,5.142857142857143,가공식품,본  점,-0.34,,0.0864748674373186,3.0,0.11,0.6666666666666666,0.0,,이탈위험고객,0.5277777777777778,19.86596825541414,,2.0,,1,2.0,남성의류,식품,수,summer,2,,0.58,0.5,0.14285714285714285,3,0,15,,0,2122050.0,110,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.42652227522603914,2479995.796583019,1.8,0.16666666666666666,1.0,0.0,-0.48535879389016523,0.36363636363636365,0.0,0.4722222222222222,0.05555555555555558,97.22,20816955137040.816
491,156212500,40,3905312,91413000,13,28,11,0.225,0.275,0.4,0.1,124899000.0,5.0,5579017.857142857,1.4285714285714286,디자이너,일산점,0.24,0.0,0.0001888453228774906,1.0,0.78,0.7,0.125,,2등급고객,0.775,107.93924172229336,디자이너부틱,1.0,2.0,1,3.0,남성의류,명품,목,fall,11,,0.22,0.2,0.03571428571428571,0,23,4,,0,150426000.0,28,0.0,3.0,0.0,0.0,0.0,0.15,0.09226854445066816,20545139.991949778,3.076923076923077,0.3333333333333333,0.2857142857142857,0.42857142857142855,1.4681464453462967,0.8181818181818182,0.35714285714285715,0.325,0.35000000000000003,97.5,593716448580038.2
492,1733450,48,36114,640000,14,13,20,0.125,0.125,0.4375,0.3125,640000.0,1.0,133342.3076923077,3.6923076923076925,가공식품,본  점,1.13,0.0,0.8274250771582682,1.0,0.02,0.875,0.020833333333333332,,3등급고객,0.8333333333333334,1.197774048578119,직수입,,1.0,2,1.0,화장품,식품,화,fall,12,6.0,0.81,0.22916666666666666,0.07692307692307693,0,0,8,,0,1646450.0,4,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.38700279788860364,142007.00077872377,3.4285714285714284,0.0,0.0,0.3333333333333333,0.3561511553193877,0.45454545454545453,1.3846153846153846,0.125,0.75,91.67,75185524556.21303
493,15900000,5,3180000,13950000,4,2,117,0.0,0.4,0.0,0.6,,,7950000.0,2.5,가공식품,일산점,-0.09,0.0,0.0005031446540880503,1.0,0.4,0.4,0.0,,수면고객,0.6,10.98653400582197,,,1.0,1,3.0,의류,기타,수,fall,1,,0.2,0.6,0.5,0,0,3,,0,,128,0.0,0.0,0.0,0.0,0.0,1.0,0.02289308176100629,6031903.679602319,1.25,0.0,0.0,1.0,-0.48535879389016523,0.0,1.0,0.6,-0.19999999999999996,80.0,57547396000000.0
494,39973740,59,677521,11760000,27,13,22,0.3050847457627119,0.5254237288135594,0.0,0.1694915254237288,,,3074903.076923077,4.538461538461538,차/커피,일산점,0.05,84.0,0.07692024814290582,2.0,0.08,0.6949152542372882,0.0,,3등급고객,0.3050847457627119,27.62093420439534,,2.0,4.0,1,2.0,명품,식품,일,summer,7,5.0,0.51,0.6271186440677966,0.07692307692307693,4,3,12,8250000.0,1,14794240.0,8,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.32431141044095446,2171569.210572356,2.185185185185185,0.06818181818181818,0.2857142857142857,0.42857142857142855,-0.48535879389016523,0.2727272727272727,1.3076923076923077,0.3898305084745763,0.22033898305084748,98.31,16234400971052.07
495,14007000,6,2334500,7524000,4,2,23,0.6666666666666666,0.3333333333333333,0.0,0.0,,,7003500.0,3.0,섬유잡화,본  점,-0.08,,0.0,,0.67,0.0,0.0,,수면고객,0.3333333333333333,9.678514579845807,,,,2,3.0,아동용품,아동용품,일,spring,4,,0.17,0.6666666666666666,0.5,0,0,4,,0,936000.0,200,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.9331762690083529,2856888.149718151,1.5,1.0,0.3333333333333333,0.0,-0.48535879389016523,0.0,2.0,1.0,-1.0,50.0,36814556250000.0
496,39227220,28,1400972,15168000,13,16,18,0.5,0.21428571428571427,0.21428571428571427,0.07142857142857142,31640600.0,3.0,2451701.25,1.75,트래디셔널,부산본점,-0.1,0.0,0.03309436661583462,3.0,0.43,0.5,0.10714285714285714,,3등급고객,0.6785714285714286,27.105106068167274,트래디셔널,2.0,1.0,1,2.0,남성의류,식품,화,spring,7,,0.43,0.25,0.0625,3,3,5,,0,17335120.0,30,0.04,0.0,564800.0,0.0,0.0,0.17857142857142858,1.030797492149584,6162721.726527773,2.1538461538461537,0.4782608695652174,0.5,0.16666666666666666,0.8820948735753581,0.5454545454545454,0.4375,0.5714285714285714,-0.14285714285714285,96.43,93304243366773.38
497,48705980,32,1522062,28028000,17,11,21,0.40625,0.1875,0.40625,0.0,,,4427816.363636363,2.909090909090909,기타,분당점,0.06,,0.020819004155136597,2.0,0.25,0.53125,0.0,,3등급고객,1.0,33.654711041313504,,,,1,2.0,명품,식품,화,fall,9,,0.53,0.40625,0.0909090909090909,1,3,9,5592600.0,2,39055980.0,54,0.0625,1.0,0.0,0.0,0.0,0.21875,0.05971710249952881,5006197.316819609,1.8823529411764706,0.2222222222222222,0.16666666666666666,0.16666666666666666,-0.48535879389016523,0.7272727272727273,0.8181818181818182,0.5,0.0,96.88,73998648689223.14
498,557594900,102,5466617,46200000,46,46,7,0.30392156862745096,0.23529411764705882,0.23529411764705882,0.22549019607843138,,,12121628.260869564,2.217391304347826,화장품,잠실점,0.08,27.0,0.0013845176847923108,3.0,0.73,0.29411764705882354,0.0,,1등급고객,0.8529411764705882,385.28524090081135,,7.0,21.0,2,4.0,가전,의류,수,fall,9,,0.08,0.18627450980392157,0.021739130434782608,13,6,6,34764600.0,14,229630300.0,0,0.08823529411764706,10.0,0.0,0.0,0.0,0.06862745098039216,0.5495401769277302,9111565.389815725,2.217391304347826,0.625,0.2641509433962264,0.4528301886792453,-0.48535879389016523,1.0,0.6956521739130435,0.5196078431372549,-0.03921568627450983,98.04,236412877019853.47
499,74520930,90,828010,13953000,53,33,10,0.2222222222222222,0.35555555555555557,0.26666666666666666,0.15555555555555556,6495000.0,4.0,2258210.0,2.727272727272727,명품,부산본점,0.15,37.0,0.025661649686873206,1.0,0.18,0.5777777777777777,0.044444444444444446,,1등급고객,0.8333333333333334,51.49224726984142,컨템포러리,,4.0,2,2.0,여성의류,식품,금,fall,7,3.0,0.56,0.28888888888888886,0.030303030303030304,2,8,8,,0,5185580.0,3,0.023255813953488372,0.0,0.0,0.0,0.0,0.044444444444444446,0.18851616586105407,2393395.072035947,1.6981132075471699,0.03636363636363636,0.08,0.16,0.8406568836521604,0.6363636363636364,0.3333333333333333,0.4,0.19999999999999996,94.44,15485820648472.727
500,37848060,61,620460,4787200,35,14,24,0.39344262295081966,0.16393442622950818,0.2786885245901639,0.16393442622950818,,,2703432.8571428573,4.357142857142857,농산물,일산점,0.32,0.0,0.076061494301161,2.0,0.21,0.5409836065573771,0.0,,3등급고객,0.6721311475409836,26.152138254364168,,4.0,1.0,2,2.0,아동용품,식품,수,fall,5,4.0,0.48,0.5573770491803278,0.07142857142857144,4,0,18,,0,19465460.0,12,0.03278688524590164,2.0,0.0,0.0,0.0,0.14754098360655737,0.3814250981424147,1163854.0679426554,1.7428571428571429,0.09523809523809523,0.6666666666666666,0.16666666666666666,-0.48535879389016523,0.7272727272727273,0.14285714285714285,0.4918032786885246,0.016393442622950838,88.52,4536371193248.9795
501,4712400,1,4712400,4712400,1,1,0,0.0,0.0,1.0,0.0,,,4712400.0,1.0,커리어,일산점,0.02,,0.0,,1.0,0.0,0.0,,신규고객,0.0,3.2561599276122926,,,,1,3.0,의류,의류,일,fall,10,,0.0,1.0,1.0,0,0,1,,0,,78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,0.0,1.0,0.0,0.0
502,730000,5,146000,460000,3,2,141,0.0,0.0,0.2,0.8,,,365000.0,2.5,기타,일산점,-0.13,,0.958904109589041,4.0,0.0,0.6,0.0,,수면고객,0.2,0.5044131964937131,,,,1,1.0,식품,식품,토,fall,1,,0.6,0.8,0.5,0,0,4,,0,730000.0,69,0.0,0.0,0.0,0.0,0.0,0.6,0.2465753424657534,188095.72031282372,1.6666666666666667,0.0,0.0,0.0,-0.48535879389016523,0.0,0.5,0.8,-0.6000000000000001,80.0,34225000000.0
503,20536350,21,977921,10750000,12,10,27,0.47619047619047616,0.047619047619047616,0.23809523809523808,0.23809523809523808,925000.0,1.0,2053635.0,2.1,일용잡화,분당점,-0.27,49.0,0.020475887876862248,4.0,0.24,0.8095238095238095,0.047619047619047616,,수면고객,0.3333333333333333,14.19014513399132,수영복,,2.0,1,2.0,화장품,생활용품,일,fall,4,1.0,0.33,0.5238095238095238,0.1,0,6,4,,0,14956350.0,78,0.05,0.0,0.0,0.0,0.0,0.047619047619047616,0.8792263474278535,2554086.9247429417,1.75,0.2,0.2857142857142857,0.2857142857142857,0.6086041400822535,0.18181818181818182,0.8,0.7142857142857143,-0.4285714285714286,95.24,11033989340025.0
504,40568840,38,1067601,13000000,18,9,11,0.0,0.0,0.4473684210526316,0.5526315789473685,,,4507648.888888889,4.222222222222222,농산물,영등포점,1.16,0.0,0.1239335411118484,4.0,0.13,0.7105263157894737,0.0,,2등급고객,0.23684210526315788,28.03213460608494,,,1.0,2,2.0,명품,식품,일,fall,12,2.0,0.55,0.7105263157894737,0.11111111111111112,0,2,9,,0,39156840.0,1,0.02631578947368421,0.0,0.0,0.0,0.0,0.18421052631578946,0.6506321107529819,3033231.3236108446,2.111111111111111,0.1,0.16666666666666666,0.5,-0.48535879389016523,0.2727272727272727,2.7777777777777777,0.0,1.0,89.47,24739031062920.99
505,8947200,1,8947200,8947200,1,1,0,0.0,1.0,0.0,0.0,,,8947200.0,1.0,커리어,동래점,-0.0,,0.0,,1.0,0.0,0.0,,신규고객,1.0,6.182309248861027,,,,1,4.0,의류,의류,금,summer,6,,0.0,1.0,1.0,0,0,1,,0,,206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,0.0,0.0
506,76296410,55,1387207,19350000,28,17,20,0.34545454545454546,0.07272727272727272,0.0,0.5818181818181818,,,4488024.117647059,3.235294117647059,가공식품,본  점,-0.67,70.0,0.042032252893681364,3.0,0.24,0.45454545454545453,0.0,,3등급고객,0.45454545454545453,52.71906308095191,,,7.0,1,2.0,예체능,식품,토,fall,2,4.0,0.45,0.34545454545454546,0.05882352941176471,6,4,9,,0,36933410.0,14,0.07272727272727272,0.0,0.0,0.0,0.0,0.05454545454545454,0.07931251286921626,3801636.091026258,1.9642857142857142,0.07142857142857142,0.26666666666666666,0.4,-0.48535879389016523,0.45454545454545453,0.23529411764705882,0.8363636363636363,-0.6727272727272726,98.18,114949992163071.3
507,20053930,26,771305,11976000,18,9,11,0.2692307692307692,0.0,0.0,0.7307692307692307,,,2228214.4444444445,2.888888888888889,농산물,안양점,-0.83,0.0,0.07056671684801931,3.0,0.12,0.6538461538461539,0.0,,2등급고객,0.6153846153846154,13.856804018576941,,,2.0,1,2.0,가전,식품,수,fall,1,2.0,0.46,0.46153846153846156,0.11111111111111112,0,1,8,,0,7718930.0,249,0.0,0.0,342450.0,0.0,0.0,0.2692307692307692,0.38740187085523886,2415466.40900386,1.4444444444444444,0.13636363636363635,0.0,0.25,-0.48535879389016523,0.2727272727272727,0.6666666666666666,1.0,-1.0,96.15,14203327713802.469
508,1250000,2,625000,1200000,1,1,0,1.0,0.0,0.0,0.0,,,1250000.0,2.0,기타,부산본점,-0.02,,0.0,,0.0,0.5,0.0,,신규고객,0.0,0.8637212268727963,,,,1,2.0,의류,기타,일,spring,5,,0.5,1.0,1.0,0,0,2,1250000.0,2,1250000.0,225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,813172.7983645296,2.0,1.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,50.0,0.0
509,390000,1,390000,390000,1,1,0,0.0,0.0,0.0,1.0,,,390000.0,1.0,화장품,본  점,-0.03,0.0,0.0,,0.0,1.0,0.0,,신규고객,0.0,0.26948102278431246,,,1.0,1,1.0,화장품,화장품,일,fall,2,,0.0,1.0,1.0,0,1,1,,0,,323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,0.0,0.0
510,100961730,96,1051685,8750000,63,28,11,0.28125,0.21875,0.3854166666666667,0.11458333333333333,,,3605776.0714285714,3.4285714285714284,캐주얼,미아점,0.15,28.0,0.008203405389349014,1.0,0.35,0.3854166666666667,0.0,1.0,1등급고객,0.19791666666666666,69.76223144224001,,,13.0,2,2.0,화장품,의류,일,fall,9,7.0,0.33,0.5729166666666666,0.03571428571428571,0,12,14,,0,40553080.0,23,0.020833333333333332,3.0,0.0,0.0,0.0,0.0625,0.5047343186373688,1559811.5447382892,1.5238095238095237,0.5471698113207547,0.21875,0.5625,-0.48535879389016523,1.0,0.6428571428571429,0.4375,0.125,59.38,15752485176673.857
511,2948000,1,2948000,2948000,1,1,0,0.0,0.0,1.0,0.0,,,2948000.0,1.0,화장품,강남점,0.03,0.0,0.0,,1.0,1.0,0.0,,신규고객,1.0,2.037000141456803,,,1.0,1,3.0,화장품,화장품,목,fall,11,,0.0,1.0,1.0,0,0,1,,0,2948000.0,39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,-0.48535879389016523,0.0,1.0,0.0,1.0,0.0,0.0
512,188070,3,62690,95070,2,2,0,0.0,0.0,0.0,1.0,,,94035.0,1.5,수산품,본  점,-0.09,0.0,0.8723879406603924,2.0,0.0,1.0,0.0,,신규고객,1.0,0.12995204091037343,,,1.0,1,1.0,식품,식품,목,fall,2,,0.67,0.6666666666666666,0.5,0,0,2,,0,,326,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,35952.723123568816,1.5,0.0,0.0,1.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,66.67,626751225.0
513,309050,9,34339,165600,6,1,0,1.0,0.0,0.0,0.0,,,309050.0,9.0,기타,분당점,-0.16,,0.9681281346060508,1.0,0.0,0.6666666666666666,0.0,,2.5등급고객,1.0,0.21354643613203017,,,,1,1.0,식품,식품,수,spring,4,,0.89,1.0,1.0,0,0,9,,0,231050.0,271,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,54856.59587607593,1.5,0.0,0.0,0.0,-0.48535879389016523,0.0,0.0,1.0,-1.0,88.89,0.0
514,18832280,20,941614,5952000,13,5,53,0.2,0.25,0.25,0.3,,,3766456.0,4.0,섬유잡화,부산본점,-0.03,,0.020925772131680283,4.0,0.2,0.2,0.0,,수면고객,0.7,13.01267198912962,,1.0,,1,2.0,여성의류,의류,일,fall,2,1.0,0.35,0.3,0.2,2,1,6,,0,4066500.0,56,0.0,0.0,0.0,0.0,0.0,0.25,0.2535184268713082,1565816.6074217933,1.5384615384615385,0.7142857142857143,0.18181818181818182,0.09090909090909091,-0.48535879389016523,0.09090909090909091,1.8,0.55,-0.10000000000000003,95.0,2221497630344.0
515,35085000,12,2923750,10206000,9,7,31,0.25,0.5,0.16666666666666666,0.08333333333333333,,,5012142.857142857,1.7142857142857142,화장품,영등포점,0.06,107.0,0.0017101325352714834,2.0,0.67,0.4166666666666667,0.0,,수면고객,0.75,24.24292739586565,,,3.0,1,3.0,명품,기타,월,summer,6,1.0,0.17,0.3333333333333333,0.14285714285714285,1,2,4,5148000.0,2,32580000.0,24,0.08333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,0.4759298845660539,3425619.814520631,1.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,-0.48535879389016523,0.2727272727272727,0.7142857142857143,0.6666666666666666,-0.3333333333333333,91.67,16413837551020.406
516,63703200,5,12740640,36600000,3,4,77,0.0,0.4,0.0,0.6,,,15925800.0,1.25,명품,본  점,0.05,,0.01229451581710181,5.0,0.6,0.4,0.0,,수면고객,1.0,44.0174448477785,,,,1,5.0,명품,명품,월,fall,12,1.0,0.2,0.4,0.25,0,3,2,,0,,27,0.0,0.0,0.0,0.0,0.0,0.4,0.9877054841828982,15859390.973426439,1.6666666666666667,0.0,0.0,0.0,-0.48535879389016523,0.0,0.5,0.4,0.19999999999999996,80.0,200810044920000.0
517,53777820,22,2444446,26460000,11,6,41,0.3181818181818182,0.13636363636363635,0.09090909090909091,0.45454545454545453,,,8962970.0,3.6666666666666665,농산물,분당점,-0.51,,0.023381758501925143,2.0,0.23,0.5909090909090909,0.0,,수면고객,1.0,37.15923573515553,,,,2,3.0,가전,식품,목,fall,1,,0.64,0.3181818181818182,0.16666666666666666,1,0,7,,0,46697820.0,103,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.5312768349479395,6437035.4142293865,2.0,0.0,0.3333333333333333,0.0,-0.48535879389016523,0.0,1.0,0.7727272727272727,-0.5454545454545454,81.82,150386143084533.34
518,61485740,231,266172,9284000,39,27,11,0.35064935064935066,0.30303030303030304,0.1341991341991342,0.21212121212121213,,,2277249.6296296297,8.555555555555555,가공식품,대전점,-1.93,7.0,0.16256094502562707,1.0,0.04,0.7186147186147186,0.0,,1등급고객,0.8398268398268398,42.485231030385414,,,3.0,1,1.0,의류,식품,금,spring,8,1.0,0.77,0.2943722943722944,0.037037037037037035,2,0,19,,0,58153800.0,58,0.008658008658008658,0.0,269100.0,0.0,1.0,0.021645021645021644,0.40949836498674325,1088566.9394115163,5.923076923076923,0.041176470588235294,0.18181818181818182,0.18181818181818182,-0.48535879389016523,0.9090909090909091,1.3703703703703705,0.6233766233766234,-0.24675324675324672,99.57,8201918755366.527
519,91589400,50,1831788,13200000,30,36,9,0.34,0.24,0.2,0.22,,,2544150.0,1.3888888888888888,스포츠,본  점,-0.25,,0.0,,0.52,0.0,0.0,,2등급고객,0.9,63.286167149234636,,8.0,8.0,1,2.0,남성의류,남성의류,수,fall,7,,0.14,0.3,0.027777777777777776,9,2,4,,0,46713200.0,4,0.18,1.0,0.0,0.0,0.0,0.08,0.36821400729778775,2756650.9585364633,1.6666666666666667,0.6923076923076923,0.5925925925925926,0.0,-0.48535879389016523,0.8181818181818182,0.6111111111111112,0.54,-0.08000000000000002,98.0,8932009741388.889
520,337717550,379,891075,40890000,116,108,3,0.21635883905013192,0.29815303430079154,0.2532981530343008,0.23218997361477572,3033000.0,3.0,3127014.3518518517,3.509259259259259,농산물,본  점,0.23,30.0,0.12278932498473946,4.0,0.13,0.6147757255936676,0.0079155672823219,3.0,vip고객,0.7018469656992085,233.35505329797996,가방,4.0,25.0,2,2.0,가전,식품,목,fall,8,10.0,0.45,0.12401055408970976,0.009259259259259259,12,26,12,,0,176964150.0,1,0.015957446808510637,4.0,203320.0,0.0,0.0,0.021108179419525065,0.4384686256310932,2932187.8212929526,3.2672413793103448,0.08015267175572519,0.20588235294117646,0.35294117647058826,-0.2827730653767544,1.0,1.0740740740740742,0.47229551451187335,0.0554089709762533,99.21,30888501247691.254
521,214978100,75,2866375,60192000,27,29,12,0.26666666666666666,0.08,0.30666666666666664,0.3466666666666667,27671400.0,5.0,7413037.931034483,2.586206896551724,디자이너,인천점,0.54,38.0,0.0007354237478143122,1.0,0.49,0.7333333333333333,0.06666666666666667,,1등급고객,0.5733333333333334,148.54491862622615,L/C골프의류,,13.0,2,3.0,여성의류,의류,일,fall,5,2.0,0.29,0.25333333333333335,0.034482758620689655,5,12,8,76858400.0,20,132874200.0,5,0.02857142857142857,3.0,0.0,0.0,0.0,0.04,0.6207371820664523,8541098.963344637,2.7777777777777777,0.6666666666666666,0.13953488372093023,0.3953488372093023,1.0235555977959294,0.7272727272727273,0.7931034482758621,0.4266666666666667,0.14666666666666667,97.33,151433584777526.75
522,12435400,6,2072567,5175000,4,4,35,0.0,0.3333333333333333,0.5,0.16666666666666666,,,3108850.0,1.5,화장품,잠실점,0.12,42.0,0.17630313459961078,5.0,0.67,0.8333333333333334,0.0,,수면고객,0.8333333333333334,8.592575155723177,,,3.0,1,3.0,화장품,화장품,수,fall,10,,0.0,0.3333333333333333,0.25,0,0,2,,0,12435400.0,30,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1256413143123663,1819991.6062077503,1.5,0.0,0.0,1.0,-0.48535879389016523,0.0,0.25,0.0,1.0,83.33,6267862367500.0
